"","wscode","weatherdate","tmin","tmax","tmoy","rhmin","rhmax","rhmoy","rainfall","windtot","radiation","sunshine","eto"
"81",4,2013-10-01,24.9,36.3,30.6,56,100,85.5,0,0.555555555555556,19.93,7.4395188965303,4.44539751469026
"82",4,2013-10-02,24,35.3,29.65,57.5,99,84,0,0.601851851851852,22.08,8.91201058424638,4.73842928420644
"83",4,2013-10-03,24.9,37.4,31.15,46.5,100,83.5,0.5,0.428240740740741,22.99,9.55540837487847,5.00833381575626
"84",4,2013-10-04,23.4,36.7,30.05,46.5,100,84.5,0.5,0.25462962962963,17.46,5.86022888502093,3.94086001342806
"85",4,2013-10-05,22.4,37.8,30.1,45.5,100,82.5,0,0.300925925925926,22.34,9.18260679398406,4.79559155711445
"86",4,2013-10-06,23.6,36.9,30.25,51,100,85,5,0.347222222222222,21.15,8.41091114126476,4.5932719931853
"87",4,2013-10-07,22.2,35.5,28.85,51,100,86,0,0.706018518518518,21.04,8.36889260613992,4.53849723203065
"88",4,2013-10-08,22,35.5,28.75,54,100,84.5,0,0.37037037037037,21.54,8.74139848154033,4.49452536592368
"89",4,2013-10-09,23.7,35.5,29.6,57.5,100,85.5,0.5,0.462962962962963,21.21,8.55115129493927,4.51562464050875
"90",4,2013-10-10,22.1,35.4,28.75,54.5,99.5,84.5,0,0.659722222222222,20.6,8.16977372730083,4.41099923365451
"91",4,2013-10-11,22.8,34.4,28.6,56.5,100,92.5,15.5,0.289351851851852,12.52,2.68555069549198,2.92969926335448
"92",4,2013-10-12,22.8,37.2,30,48.5,100,87,0,0.25462962962963,22.02,9.21038978282527,4.69586140543068
"93",4,2013-10-13,22.9,38.8,30.85,44,100,86,7,0.601851851851852,21.81,9.10358729835244,4.83964513092913
"94",4,2013-10-14,22.7,37.8,30.25,40,100,82,0,0.509259259259259,22.09,9.33344109613302,4.70824199703562
"95",4,2013-10-15,25.5,36.3,30.9,54,99.5,86,0,0.56712962962963,19.09,7.30588812885847,4.27763129336028
"96",4,2013-10-16,24.1,36.1,30.1,58,100,88,0.5,0.462962962962963,16.58,5.60811038275287,3.7263377679172
"97",4,2013-10-17,22,34.7,28.35,52,100,84.5,0,0.277777777777778,17.56,6.31695425341501,3.74963906849927
"98",4,2013-10-18,24.8,36.4,30.6,47,100,85.5,0,0.37037037037037,19.73,7.85396574363343,4.3074363045925
"99",4,2013-10-19,23.6,39.1,31.35,34,99.5,80.5,0,0.532407407407407,21.78,9.31466105606798,4.74935117887181
"100",4,2013-10-20,23,36.4,29.7,51.5,100,83.5,0,0.486111111111111,21.13,8.90223125083373,4.47041320807039
"101",4,2013-10-21,24.7,35.2,29.95,51,100,84,12.5,0.509259259259259,18.68,7.23198589065735,4.05026286914413
"102",4,2013-10-22,21,35.8,28.4,48.5,100,86,0,0.520833333333333,20,8.19115134620415,4.16287523921958
"103",4,2013-10-23,21.4,36.4,28.9,48.5,100,80.5,0,0.509259259259259,20.84,8.81834891776692,4.33910483251991
"104",4,2013-10-24,22.9,38.4,30.65,34.5,100,80.5,0,0.405092592592593,21.72,9.47666865857375,4.60441028478057
"105",4,2013-10-25,22.1,34.5,28.3,59.5,100,89,0,0.324074074074074,14.54,4.46099433605465,3.20365085095785
"106",4,2013-10-26,23.8,33.9,28.85,56.5,100,87,0,0.347222222222222,15.21,4.96395356704865,3.33717927589892
"107",4,2013-10-27,22.3,34.1,28.2,54.5,100,87,4,0.335648148148148,14.71,4.64126623193184,3.22469298383919
"108",4,2013-10-28,20.8,31.6,26.2,56.5,100,89,0,0.520833333333333,12.36,3.00463007489572,2.71517156290537
"109",4,2013-10-29,21.8,36.2,29,39.5,100,80.5,0,0.277777777777778,20.33,8.69846958409802,4.19636473413465
"110",4,2013-10-30,22.9,37.4,30.15,26,99,67.5,0,0.393518518518519,19,7.79058662830967,4.05503236038587
"111",4,2013-10-31,22.1,36.5,29.3,22,100,68,0,0.393518518518519,20.7,9.04313766385554,4.18988659380685
"112",4,2013-11-01,20.2,35.6,27.9,26.5,100,76.5,1,0.185185185185185,12.95,3.53338180771571,3.05516290293771
"113",4,2013-11-02,21.4,31.1,26.25,47.5,99,77,0,0.300925925925926,11.47,2.49840057394052,2.59247059076851
"114",4,2013-11-03,18.4,35.5,26.95,32.5,99.5,72.5,0,0.335648148148148,16.97,6.48138681898158,3.53259922494524
"115",4,2013-11-04,17.2,39,28.1,21,100,71.5,0.5,0.196759259259259,20.35,8.95391912205728,4.10048266025589
"116",4,2013-11-05,18.4,39.1,28.75,21,100,72.5,0,0.219907407407407,19.3,8.23472766304881,3.99950012461118
"117",4,2013-11-06,18.6,39.7,29.15,12,100,67.5,0,0.289351851851852,20.47,9.12083049404927,4.1044620100922
"118",4,2013-11-07,17.7,39.1,28.4,17.5,100,69,0,0.243055555555556,19.66,8.57229505643048,3.99032938692115
"119",4,2013-11-08,18.6,38.7,28.65,20.5,100,71.5,0,0.277777777777778,19.69,8.63247674645006,4.0065641842845
"120",4,2013-11-09,16.7,38.8,27.75,16.5,100,68,0,0.324074074074074,19.84,8.78010330663196,3.94828575398798
"121",4,2013-11-10,17.4,39.6,28.5,12,100,63,0,0.543981481481482,20.05,8.97184909638025,4.06811960450239
"122",4,2013-11-11,15.6,40,27.8,11.5,100,61,0,0.497685185185185,20.17,9.09798636802902,3.970678625337
"123",4,2013-11-12,14.7,39.8,27.25,11,100,62,0,0.416666666666667,20.1,9.0845319195371,3.92126319964372
"124",4,2013-11-13,20.1,37.4,28.75,21,100,68.5,0,0.3125,17.98,7.56053610152479,3.73138738016196
"125",4,2013-11-14,17.1,39.8,28.45,16.5,100,64.5,0,0.3125,19.44,8.67185912083681,3.93448921560659
"126",4,2013-11-15,18.6,39,28.8,25.5,98,63.5,0,0.289351851851852,18.96,8.35227775154749,3.91321717719742
"127",4,2013-11-16,19.3,37.3,28.3,22,97.5,66.5,0,0.266203703703704,13.01,3.97545023603605,3.08116531893127
"128",4,2013-11-17,17.4,33.8,25.6,17.5,96,62,0,0.266203703703704,8.79,0.864763280984874,2.45259030694217
"129",4,2013-11-18,17.4,36.8,27.1,12,92,46,0,0.324074074074074,13.23,4.18768840764265,3.07231766705728
"130",4,2013-11-19,18.9,33.3,26.1,19,78,47.5,0,0.300925925925926,8.31,0.54143607277576,2.41918010081464
"131",4,2013-11-20,17.8,31.5,24.65,24,87.5,48,0,0.289351851851852,7.47,-0.0702771826214986,2.19367136628113
"132",4,2013-11-21,20.9,34.7,27.8,17.5,69.5,33.5,0.5,0.555555555555556,11.13,2.68529649012212,2.88434914390663
"133",4,2013-11-22,20.8,37.9,29.35,8.5,69,30.5,0,0.532407407407407,18.62,8.32469965542431,3.6860107110595
